pressure,enthalpy
1.329518890380859375e+02,3.157779846191406250e+02
1.331999359130859375e+02,3.159841308593750000e+02
1.333072662353515625e+02,3.162452697753906250e+02
1.432730712890625000e+02,3.178988342285156250e+02
1.349455871582031250e+02,3.123901977539062500e+02
1.366411132812500000e+02,3.131094970703125000e+02
1.369790039062500000e+02,3.135794677734375000e+02
1.369674072265625000e+02,3.133825988769531250e+02
1.372914276123046875e+02,3.132846069335937500e+02
1.437729797363281250e+02,3.176476135253906250e+02
1.406304321289062500e+02,3.164192504882812500e+02
1.409126586914062500e+02,3.158434448242187500e+02
1.409975891113281250e+02,3.157688293457031250e+02
1.384326782226562500e+02,3.167309875488281250e+02
1.321819610595703125e+02,3.171095581054687500e+02
1.355771484375000000e+02,3.200204467773437500e+02
1.367716674804687500e+02,3.214105529785156250e+02
1.369214782714843750e+02,3.216960144042968750e+02
1.516300659179687500e+02,3.190074768066406250e+02
1.460822906494140625e+02,3.210224609375000000e+02
1.462871704101562500e+02,3.200397949218750000e+02
1.465209197998046875e+02,3.196461181640625000e+02
1.460763092041015625e+02,3.195025634765625000e+02
1.434588317871093750e+02,3.187372741699218750e+02
1.386713104248046875e+02,3.211609497070312500e+02
1.404469909667968750e+02,3.216026916503906250e+02
1.428889160156250000e+02,3.224808959960937500e+02
1.426599731445312500e+02,3.220993347167968750e+02
1.421185607910156250e+02,3.220137329101562500e+02
1.446818695068359375e+02,3.253695068359375000e+02
1.421444244384765625e+02,3.228323974609375000e+02
1.420902557373046875e+02,3.224239196777343750e+02
1.423011627197265625e+02,3.226760559082031250e+02
1.407267608642578125e+02,3.216500244140625000e+02
1.382249450683593750e+02,3.182552490234375000e+02
1.406029205322265625e+02,3.210809326171875000e+02
1.415410919189453125e+02,3.217863464355468750e+02
1.414055175781250000e+02,3.216128845214843750e+02
1.440309906005859375e+02,3.201897583007812500e+02
1.452017364501953125e+02,3.120233154296875000e+02
1.450115509033203125e+02,3.132885742187500000e+02
1.440057525634765625e+02,3.131710510253906250e+02
1.442596282958984375e+02,3.127103881835937500e+02
1.444890136718750000e+02,3.122030639648437500e+02
1.439277954101562500e+02,3.072229614257812500e+02
1.450625915527343750e+02,3.087466125488281250e+02
1.449812164306640625e+02,3.089016723632812500e+02
1.449244537353515625e+02,3.085962829589843750e+02
1.354069061279296875e+02,3.054868774414062500e+02
1.365403747558593750e+02,3.018908386230468750e+02
1.362075805664062500e+02,3.022570190429687500e+02
1.358305358886718750e+02,3.022016601562500000e+02
1.361908721923828125e+02,3.020131530761718750e+02
1.363429718017578125e+02,3.033405761718750000e+02
1.367156066894531250e+02,3.119760742187500000e+02
1.364151000976562500e+02,3.095064697265625000e+02
1.363757019042968750e+02,3.085246276855468750e+02
1.364026947021484375e+02,3.087212524414062500e+02
1.302030029296875000e+02,3.076262207031250000e+02
1.239397354125976562e+02,3.080202026367187500e+02
1.250151062011718750e+02,3.093522338867187500e+02
1.254647521972656250e+02,3.107873535156250000e+02
1.256776428222656250e+02,3.112138671875000000e+02
1.274180984497070312e+02,3.107389831542968750e+02
1.272249603271484375e+02,3.094884033203125000e+02
1.265502014160156250e+02,3.086898193359375000e+02
1.263024444580078125e+02,3.083814086914062500e+02
1.263198852539062500e+02,3.083196716308593750e+02
1.270709075927734375e+02,3.085846252441406250e+02
1.362347259521484375e+02,3.110359802246093750e+02
1.322517089843750000e+02,3.101959228515625000e+02
1.325122528076171875e+02,3.100301818847656250e+02
1.331498413085937500e+02,3.105007019042968750e+02
1.285869903564453125e+02,3.115780029296875000e+02
1.265691757202148438e+02,3.194442138671875000e+02
1.275010757446289062e+02,3.181143493652343750e+02
1.279602203369140625e+02,3.183575134277343750e+02
1.279382324218750000e+02,3.184838256835937500e+02
1.357463073730468750e+02,3.184252319335937500e+02
1.386080017089843750e+02,3.187238769531250000e+02
1.362087249755859375e+02,3.165084838867187500e+02
1.363641052246093750e+02,3.166629028320312500e+02
1.366631317138671875e+02,3.172995300292968750e+02
1.359762268066406250e+02,3.173726501464843750e+02
1.302096252441406250e+02,3.122182617187500000e+02
1.321875305175781250e+02,3.137182312011718750e+02
1.318210296630859375e+02,3.135654907226562500e+02
1.315690612792968750e+02,3.131769714355468750e+02
1.262821121215820312e+02,3.107696228027343750e+02
1.229620971679687500e+02,3.055559997558593750e+02
1.236161041259765625e+02,3.066661987304687500e+02
1.234864349365234375e+02,3.069935913085937500e+02
1.236056442260742188e+02,3.069995727539062500e+02
1.318434753417968750e+02,3.078325805664062500e+02
1.339434661865234375e+02,3.110191040039062500e+02
1.327068939208984375e+02,3.094107055664062500e+02
1.332180938720703125e+02,3.093121643066406250e+02
1.337337341308593750e+02,3.098116455078125000e+02
1.425344085693359375e+02,3.137377624511718750e+02
1.394400634765625000e+02,3.147075195312500000e+02
1.396823120117187500e+02,3.141264038085937500e+02
1.396679229736328125e+02,3.138706665039062500e+02
1.395087585449218750e+02,3.138255004882812500e+02
1.398597106933593750e+02,3.134398193359375000e+02
1.396808166503906250e+02,2.999171752929687500e+02
1.416827850341796875e+02,3.029314880371093750e+02
1.412618255615234375e+02,3.041127319335937500e+02
1.411969604492187500e+02,3.041422424316406250e+02
1.367454071044921875e+02,3.016057128906250000e+02
1.383758544921875000e+02,3.005152893066406250e+02
1.381128997802734375e+02,2.999904174804687500e+02
1.380559387207031250e+02,2.994555969238281250e+02
1.381655731201171875e+02,2.989501953125000000e+02
1.396893005371093750e+02,2.996276550292968750e+02
1.484642944335937500e+02,3.108138427734375000e+02
1.446179809570312500e+02,3.073889770507812500e+02
1.438232116699218750e+02,3.058355407714843750e+02
1.446446075439453125e+02,3.064832153320312500e+02
1.462118835449218750e+02,3.111213684082031250e+02
1.480101013183593750e+02,3.229287719726562500e+02
1.459073486328125000e+02,3.184876403808593750e+02
1.450960388183593750e+02,3.166348876953125000e+02
1.453593139648437500e+02,3.169530944824218750e+02
1.354536743164062500e+02,3.118094482421875000e+02
1.372424774169921875e+02,3.099062805175781250e+02
1.361939849853515625e+02,3.099765319824218750e+02
1.359706115722656250e+02,3.099594116210937500e+02
1.363198089599609375e+02,3.099333801269531250e+02
1.420695190429687500e+02,3.116636962890625000e+02
1.407136383056640625e+02,3.105169067382812500e+02
1.404828338623046875e+02,3.100992126464843750e+02
1.404747009277343750e+02,3.104582214355468750e+02
1.403460693359375000e+02,3.106765136718750000e+02
1.409629211425781250e+02,3.110155334472656250e+02
1.451390838623046875e+02,3.142273254394531250e+02
1.429394531250000000e+02,3.131768798828125000e+02
1.430551452636718750e+02,3.127689819335937500e+02
1.431647186279296875e+02,3.129691467285156250e+02
1.351047668457031250e+02,3.102491455078125000e+02
1.328644561767578125e+02,3.066967468261718750e+02
1.336700592041015625e+02,3.090306701660156250e+02
1.340846405029296875e+02,3.105609436035156250e+02
1.340728912353515625e+02,3.105307006835937500e+02
1.332980804443359375e+02,3.101177978515625000e+02
1.320285339355468750e+02,3.090074157714843750e+02
1.326115112304687500e+02,3.089440917968750000e+02
1.327460021972656250e+02,3.089222412109375000e+02
1.328045043945312500e+02,3.089135131835937500e+02
1.413966064453125000e+02,3.076519775390625000e+02
1.313086700439453125e+02,2.991610717773437500e+02
1.338969726562500000e+02,3.004350280761718750e+02
1.340760650634765625e+02,3.019058227539062500e+02
1.338459014892578125e+02,3.020194396972656250e+02
1.304915008544921875e+02,3.011684265136718750e+02
1.303593750000000000e+02,2.994142456054687500e+02
1.308281250000000000e+02,2.996979370117187500e+02
1.311760253906250000e+02,3.000615539550781250e+02
1.314362335205078125e+02,2.999909973144531250e+02
1.433777160644531250e+02,2.980646362304687500e+02
1.356604309082031250e+02,2.964133911132812500e+02
1.368280944824218750e+02,2.969701232910156250e+02
1.374594879150390625e+02,2.975578918457031250e+02
1.373637542724609375e+02,2.976541748046875000e+02
1.311435852050781250e+02,2.929145812988281250e+02
1.283484344482421875e+02,2.878313903808593750e+02
1.290120697021484375e+02,2.892705383300781250e+02
1.288328552246093750e+02,2.910656738281250000e+02
1.291035919189453125e+02,2.912807006835937500e+02
1.316482238769531250e+02,2.937481689453125000e+02
1.301676483154296875e+02,2.924007873535156250e+02
1.304781799316406250e+02,2.917591857910156250e+02
1.308008422851562500e+02,2.919675903320312500e+02
1.308549499511718750e+02,2.922468261718750000e+02
1.427436218261718750e+02,2.959543762207031250e+02
1.382049560546875000e+02,2.966449890136718750e+02
1.387382354736328125e+02,2.968434143066406250e+02
1.394335632324218750e+02,2.972902221679687500e+02
1.393633575439453125e+02,2.973841247558593750e+02
1.438432617187500000e+02,3.020869140625000000e+02
1.401659545898437500e+02,3.001278991699218750e+02
1.406791992187500000e+02,2.994111633300781250e+02
1.407640686035156250e+02,2.992738647460937500e+02
1.407252655029296875e+02,2.991518249511718750e+02
1.415901184082031250e+02,3.001222839355468750e+02
1.434615783691406250e+02,3.042066955566406250e+02
1.433425903320312500e+02,3.050632629394531250e+02
1.433542938232421875e+02,3.051656799316406250e+02
1.434848937988281250e+02,3.053999023437500000e+02
1.445774841308593750e+02,3.066987915039062500e+02
1.572501678466796875e+02,3.250065002441406250e+02
1.575027770996093750e+02,3.267138061523437500e+02
1.569177093505859375e+02,3.252177124023437500e+02
1.560855407714843750e+02,3.244346923828125000e+02
1.551261901855468750e+02,3.276983642578125000e+02
1.530341186523437500e+02,3.264201354980468750e+02
1.564073791503906250e+02,3.291647644042968750e+02
1.571699676513671875e+02,3.303717041015625000e+02
1.572475280761718750e+02,3.305731201171875000e+02
1.393665924072265625e+02,3.221591491699218750e+02
1.425988159179687500e+02,3.227368164062500000e+02
1.405949249267578125e+02,3.221739196777343750e+02
1.397726593017578125e+02,3.217590332031250000e+02
1.409242401123046875e+02,3.216075439453125000e+02
1.521155242919921875e+02,3.223687744140625000e+02
1.535044403076171875e+02,3.256613159179687500e+02
1.529591369628906250e+02,3.248778991699218750e+02
1.524929809570312500e+02,3.248448791503906250e+02
1.521957397460937500e+02,3.249505615234375000e+02
1.518284301757812500e+02,3.234984130859375000e+02
1.475679626464843750e+02,3.138024291992187500e+02
1.491984863281250000e+02,3.151872863769531250e+02
1.500262756347656250e+02,3.161090698242187500e+02
1.502013854980468750e+02,3.158854675292968750e+02
1.573885040283203125e+02,3.220128173828125000e+02
1.595269012451171875e+02,3.307996826171875000e+02
1.604158935546875000e+02,3.310405578613281250e+02
1.606110839843750000e+02,3.313131713867187500e+02
1.603801116943359375e+02,3.314191284179687500e+02
1.594415740966796875e+02,3.309334106445312500e+02
1.516712646484375000e+02,3.231340332031250000e+02
1.539611968994140625e+02,3.248758850097656250e+02
1.549919433593750000e+02,3.256755981445312500e+02
1.551714782714843750e+02,3.254858398437500000e+02
1.513475036621093750e+02,3.230366821289062500e+02
1.567682800292968750e+02,3.272202453613281250e+02
1.535896911621093750e+02,3.245037841796875000e+02
1.533772735595703125e+02,3.238222656250000000e+02
1.535865478515625000e+02,3.239193115234375000e+02
1.467690734863281250e+02,3.170834350585937500e+02
1.486146240234375000e+02,3.147056579589843750e+02
1.483784027099609375e+02,3.149913940429687500e+02
1.479213867187500000e+02,3.145083007812500000e+02
1.479720001220703125e+02,3.139505004882812500e+02
1.479987487792968750e+02,3.135783691406250000e+02
1.485403289794921875e+02,3.141112365722656250e+02
1.480698089599609375e+02,3.136294250488281250e+02
1.480220336914062500e+02,3.134407348632812500e+02
1.479976501464843750e+02,3.134167785644531250e+02
1.470578918457031250e+02,3.157671813964843750e+02
1.439676513671875000e+02,3.199585876464843750e+02
1.449876403808593750e+02,3.194661254882812500e+02
1.447244873046875000e+02,3.190827026367187500e+02
1.446687011718750000e+02,3.191754760742187500e+02
1.470382995605468750e+02,3.189929199218750000e+02
1.449465179443359375e+02,3.163773193359375000e+02
1.451662902832031250e+02,3.163197631835937500e+02
1.449538421630859375e+02,3.161694641113281250e+02
1.448809509277343750e+02,3.159943542480468750e+02
1.429580078125000000e+02,3.151529846191406250e+02
1.444914550781250000e+02,3.195195312500000000e+02
1.420778045654296875e+02,3.164071350097656250e+02
1.423728485107421875e+02,3.154465942382812500e+02
1.424247436523437500e+02,3.154209594726562500e+02
1.495541687011718750e+02,3.145173339843750000e+02
1.478162841796875000e+02,3.107264404296875000e+02
1.477985229492187500e+02,3.120504150390625000e+02
1.477720947265625000e+02,3.135383300781250000e+02
1.481863555908203125e+02,3.142116394042968750e+02
1.446091308593750000e+02,3.116696166992187500e+02
1.485626068115234375e+02,3.153222656250000000e+02
1.458998718261718750e+02,3.128710632324218750e+02
1.460783386230468750e+02,3.119947204589843750e+02
1.461871948242187500e+02,3.119212951660156250e+02
1.557132720947265625e+02,3.211322937011718750e+02
1.541814422607421875e+02,3.263243713378906250e+02
1.545447387695312500e+02,3.251219482421875000e+02
1.547870025634765625e+02,3.247660217285156250e+02
1.544378509521484375e+02,3.248945007324218750e+02
1.511309509277343750e+02,3.225812988281250000e+02
1.500386047363281250e+02,3.202656250000000000e+02
1.504872131347656250e+02,3.210240173339843750e+02
1.512473144531250000e+02,3.211909790039062500e+02
1.513036346435546875e+02,3.209873352050781250e+02
1.445793609619140625e+02,3.146152343750000000e+02
1.475722351074218750e+02,3.147469482421875000e+02
1.471537780761718750e+02,3.151416015625000000e+02
1.471831359863281250e+02,3.151554565429687500e+02
1.473206634521484375e+02,3.151358032226562500e+02
1.446406860351562500e+02,3.123837890625000000e+02
1.441783905029296875e+02,3.096455078125000000e+02
1.446931762695312500e+02,3.107030029296875000e+02
1.444338531494140625e+02,3.107714843750000000e+02
1.443697357177734375e+02,3.105135498046875000e+02
1.484337463378906250e+02,3.135146179199218750e+02
1.430082550048828125e+02,3.092900695800781250e+02
1.449304656982421875e+02,3.103164978027343750e+02
1.450569000244140625e+02,3.107668762207031250e+02
1.450272216796875000e+02,3.106200561523437500e+02
1.349566192626953125e+02,3.012294921875000000e+02
1.361831970214843750e+02,2.966109313964843750e+02
1.355950469970703125e+02,2.976202392578125000e+02
1.359892730712890625e+02,2.991453857421875000e+02
1.362519226074218750e+02,2.990287475585937500e+02
1.384184722900390625e+02,2.981897888183593750e+02
1.386827545166015625e+02,2.957705688476562500e+02
1.383818664550781250e+02,2.960973510742187500e+02
1.382318115234375000e+02,2.964447021484375000e+02
1.384652862548828125e+02,2.966685485839843750e+02
1.369301757812500000e+02,2.982912292480468750e+02
1.359689025878906250e+02,2.993547363281250000e+02
1.371450500488281250e+02,2.994205932617187500e+02
1.376127166748046875e+02,2.993864746093750000e+02
1.378497467041015625e+02,2.993966064453125000e+02
1.342359924316406250e+02,3.075261230468750000e+02
1.374171142578125000e+02,3.102073364257812500e+02
1.360857238769531250e+02,3.081374816894531250e+02
1.363553314208984375e+02,3.081394042968750000e+02
1.366555633544921875e+02,3.087609558105468750e+02
1.549107360839843750e+02,3.164856262207031250e+02
1.479049682617187500e+02,3.193341064453125000e+02
1.488003540039062500e+02,3.190620422363281250e+02
1.503401794433593750e+02,3.200507812500000000e+02
1.499798736572265625e+02,3.206185302734375000e+02
1.438260498046875000e+02,3.187617797851562500e+02
1.384075469970703125e+02,3.118250122070312500e+02
1.384690399169921875e+02,3.131019897460937500e+02
1.380599365234375000e+02,3.138565063476562500e+02
1.382576751708984375e+02,3.134058837890625000e+02
1.388503875732421875e+02,3.142946166992187500e+02
1.413301086425781250e+02,3.257977294921875000e+02
1.409290924072265625e+02,3.241370239257812500e+02
1.416547393798828125e+02,3.229013977050781250e+02
1.419526824951171875e+02,3.233630981445312500e+02
1.335493927001953125e+02,3.198285522460937500e+02
1.264776992797851562e+02,3.108578796386718750e+02
1.249844665527343750e+02,3.123342895507812500e+02
1.254101409912109375e+02,3.150475463867187500e+02
1.261594238281250000e+02,3.155225524902343750e+02
1.245173187255859375e+02,3.043607482910156250e+02
1.278739929199218750e+02,3.067676086425781250e+02
1.277155761718750000e+02,3.069869079589843750e+02
1.276436462402343750e+02,3.063594665527343750e+02
1.277298736572265625e+02,3.062297058105468750e+02
1.427852020263671875e+02,3.139725952148437500e+02
1.364253997802734375e+02,3.154094238281250000e+02
1.378239898681640625e+02,3.152290649414062500e+02
1.389144592285156250e+02,3.156383666992187500e+02
1.386755676269531250e+02,3.159588928222656250e+02
1.369743347167968750e+02,3.159527587890625000e+02
1.287126464843750000e+02,3.152831115722656250e+02
1.318308410644531250e+02,3.176851196289062500e+02
1.337910461425781250e+02,3.190935363769531250e+02
1.336531524658203125e+02,3.189816589355468750e+02
1.327625885009765625e+02,3.177527770996093750e+02
1.271194686889648438e+02,3.043250732421875000e+02
1.290434570312500000e+02,3.067087097167968750e+02
1.305408020019531250e+02,3.086557922363281250e+02
1.307411041259765625e+02,3.087014160156250000e+02
1.321338958740234375e+02,3.090117797851562500e+02
1.361372680664062500e+02,3.042403869628906250e+02
1.338894805908203125e+02,3.033594360351562500e+02
1.321769714355468750e+02,3.023041381835937500e+02
1.323007354736328125e+02,3.019359741210937500e+02
1.296045074462890625e+02,3.005595092773437500e+02
1.212175598144531250e+02,2.945088500976562500e+02
1.226402587890625000e+02,2.965202941894531250e+02
1.219216308593750000e+02,2.974943847656250000e+02
1.216794433593750000e+02,2.974869079589843750e+02
1.197782592773437500e+02,2.942417297363281250e+02
1.186370925903320312e+02,2.874530029296875000e+02
1.190561294555664062e+02,2.877246398925781250e+02
1.190866470336914062e+02,2.889119262695312500e+02
1.192498474121093750e+02,2.893127441406250000e+02
1.208530731201171875e+02,2.920931091308593750e+02
1.204966125488281250e+02,2.941731567382812500e+02
1.206466979980468750e+02,2.939900207519531250e+02
1.208294982910156250e+02,2.937470703125000000e+02
1.208413162231445312e+02,2.936333312988281250e+02
1.244307556152343750e+02,2.961173400878906250e+02
1.304828643798828125e+02,3.036251525878906250e+02
1.283628692626953125e+02,3.033319396972656250e+02
1.283802490234375000e+02,3.022086181640625000e+02
1.283953399658203125e+02,3.020615539550781250e+02
1.448046569824218750e+02,3.055492553710937500e+02
1.366285095214843750e+02,3.021626281738281250e+02
1.384903259277343750e+02,3.028521118164062500e+02
1.392412567138671875e+02,3.034470520019531250e+02
1.389444885253906250e+02,3.034005737304687500e+02
1.427523498535156250e+02,3.052270812988281250e+02
1.475614166259765625e+02,3.100675659179687500e+02
1.453346862792968750e+02,3.097525939941406250e+02
1.447709960937500000e+02,3.090234069824218750e+02
1.449448394775390625e+02,3.089197998046875000e+02
1.454642333984375000e+02,3.092305908203125000e+02
1.461169128417968750e+02,3.104287414550781250e+02
1.455841979980468750e+02,3.098510437011718750e+02
1.453641967773437500e+02,3.094978942871093750e+02
1.452928924560546875e+02,3.094104919433593750e+02
1.420438690185546875e+02,3.071130371093750000e+02
1.401974792480468750e+02,3.021142578125000000e+02
1.415493164062500000e+02,3.027783508300781250e+02
1.421018981933593750e+02,3.035621032714843750e+02
1.422368011474609375e+02,3.037272949218750000e+02
1.462959899902343750e+02,3.066364746093750000e+02
1.472162933349609375e+02,3.115027160644531250e+02
1.464025421142578125e+02,3.115091552734375000e+02
1.460898590087890625e+02,3.109125976562500000e+02
1.459869689941406250e+02,3.108787536621093750e+02
1.422844085693359375e+02,3.187698974609375000e+02
1.476747894287109375e+02,3.313046875000000000e+02
1.456883239746093750e+02,3.302858276367187500e+02
1.460659484863281250e+02,3.291695861816406250e+02
1.465123748779296875e+02,3.294183959960937500e+02
1.463972167968750000e+02,3.303881530761718750e+02
1.399008331298828125e+02,3.261601257324218750e+02
1.440310516357421875e+02,3.302210693359375000e+02
1.446181640625000000e+02,3.313858642578125000e+02
1.446143493652343750e+02,3.315060119628906250e+02
1.464651489257812500e+02,3.294594116210937500e+02
1.507313079833984375e+02,3.261419067382812500e+02
1.475985412597656250e+02,3.250534667968750000e+02
1.470292968750000000e+02,3.246553039550781250e+02
1.473053588867187500e+02,3.242298583984375000e+02
1.526941375732421875e+02,3.202291870117187500e+02
1.511577453613281250e+02,3.187213745117187500e+02
1.498828430175781250e+02,3.181781921386718750e+02
1.493777923583984375e+02,3.175717468261718750e+02
1.492170562744140625e+02,3.172960205078125000e+02
1.498439636230468750e+02,3.331816406250000000e+02
1.535357818603515625e+02,3.399653625488281250e+02
1.519115295410156250e+02,3.383006591796875000e+02
1.518453369140625000e+02,3.380203857421875000e+02
1.524553680419921875e+02,3.383186035156250000e+02
1.421361083984375000e+02,3.362547912597656250e+02
1.386296844482421875e+02,3.340722351074218750e+02
1.381102447509765625e+02,3.369883422851562500e+02
1.388732757568359375e+02,3.387768249511718750e+02
1.396717529296875000e+02,3.387200012207031250e+02
1.299983520507812500e+02,3.302938232421875000e+02
1.358842773437500000e+02,3.316987304687500000e+02
1.343034515380859375e+02,3.307312622070312500e+02
1.336306152343750000e+02,3.298769531250000000e+02
1.340866851806640625e+02,3.298141784667968750e+02
1.332877655029296875e+02,3.280178833007812500e+02
1.292087402343750000e+02,3.187676086425781250e+02
1.297131805419921875e+02,3.193675842285156250e+02
1.294908447265625000e+02,3.194839172363281250e+02
1.295664367675781250e+02,3.191695556640625000e+02
1.445031585693359375e+02,3.197099304199218750e+02
1.347034912109375000e+02,3.160824279785156250e+02
1.361563262939453125e+02,3.160042114257812500e+02
1.365479736328125000e+02,3.159279479980468750e+02
1.360219421386718750e+02,3.156179504394531250e+02
1.495241546630859375e+02,3.151179199218750000e+02
1.419934844970703125e+02,3.127040100097656250e+02
1.422147521972656250e+02,3.124590759277343750e+02
1.421077117919921875e+02,3.123716125488281250e+02
1.417250366210937500e+02,3.120298461914062500e+02
1.443033294677734375e+02,3.134714355468750000e+02
1.523032379150390625e+02,3.187056579589843750e+02
1.492582092285156250e+02,3.186324462890625000e+02
1.484653015136718750e+02,3.182424621582031250e+02
1.484507141113281250e+02,3.182121887207031250e+02
1.416375885009765625e+02,3.173819580078125000e+02
1.411616363525390625e+02,3.227841186523437500e+02
1.416848602294921875e+02,3.236736145019531250e+02
1.430292053222656250e+02,3.241890258789062500e+02
1.435393829345703125e+02,3.240608215332031250e+02
1.535234985351562500e+02,3.246400756835937500e+02
1.556266174316406250e+02,3.280479736328125000e+02
1.541999053955078125e+02,3.270129699707031250e+02
1.541274108886718750e+02,3.268372497558593750e+02
1.536901245117187500e+02,3.268088378906250000e+02
1.519131622314453125e+02,3.278307800292968750e+02
1.519645690917968750e+02,3.283591918945312500e+02
1.531541748046875000e+02,3.292560119628906250e+02
1.533844146728515625e+02,3.294309387207031250e+02
1.533162536621093750e+02,3.293645324707031250e+02
1.495416107177734375e+02,3.298126220703125000e+02
1.508343505859375000e+02,3.377718200683593750e+02
1.493057250976562500e+02,3.349536437988281250e+02
1.501879272460937500e+02,3.343739013671875000e+02
1.503472137451171875e+02,3.343935546875000000e+02
1.610865631103515625e+02,3.432315063476562500e+02
1.560289916992187500e+02,3.472032470703125000e+02
1.575584106445312500e+02,3.481185913085937500e+02
1.587315826416015625e+02,3.488889770507812500e+02
1.583311767578125000e+02,3.488123474121093750e+02
1.505567016601562500e+02,3.452895507812500000e+02
1.532816162109375000e+02,3.458307495117187500e+02
1.526955261230468750e+02,3.453704223632812500e+02
1.531736602783203125e+02,3.455623168945312500e+02
1.533955383300781250e+02,3.456665649414062500e+02
1.529074554443359375e+02,3.444456176757812500e+02
1.496492156982421875e+02,3.368831787109375000e+02
1.515490570068359375e+02,3.385013732910156250e+02
1.514482269287109375e+02,3.384248962402343750e+02
1.513482208251953125e+02,3.381423950195312500e+02
1.471618347167968750e+02,3.384634704589843750e+02
1.464448547363281250e+02,3.354669799804687500e+02
1.477146301269531250e+02,3.365361633300781250e+02
1.479257354736328125e+02,3.367308959960937500e+02
1.478565216064453125e+02,3.366080932617187500e+02
1.527951049804687500e+02,3.480341491699218750e+02
1.517339172363281250e+02,3.514951782226562500e+02
1.520618286132812500e+02,3.518216552734375000e+02
1.529327545166015625e+02,3.518377075195312500e+02
1.527642669677734375e+02,3.516062927246093750e+02
1.573523864746093750e+02,3.525333251953125000e+02
1.628816986083984375e+02,3.523504638671875000e+02
1.600177001953125000e+02,3.521357116699218750e+02
1.590944976806640625e+02,3.518585205078125000e+02
1.592973937988281250e+02,3.517080383300781250e+02
1.609631652832031250e+02,3.519123229980468750e+02
1.776275482177734375e+02,3.522350769042968750e+02
1.725613708496093750e+02,3.528568115234375000e+02
1.717440795898437500e+02,3.534736938476562500e+02
1.724272766113281250e+02,3.536466674804687500e+02
1.681771850585937500e+02,3.526294250488281250e+02
1.602752990722656250e+02,3.515575561523437500e+02
1.652948303222656250e+02,3.527730712890625000e+02
1.668330993652343750e+02,3.529422302246093750e+02
1.668360900878906250e+02,3.528128662109375000e+02
1.483929290771484375e+02,3.502145690917968750e+02
1.571809082031250000e+02,3.523479003906250000e+02
1.554803314208984375e+02,3.509729309082031250e+02
1.529998168945312500e+02,3.506788330078125000e+02
1.540424652099609375e+02,3.508670654296875000e+02
1.511311950683593750e+02,3.498071289062500000e+02
1.476529388427734375e+02,3.487797851562500000e+02
1.494361114501953125e+02,3.495915222167968750e+02
1.497510986328125000e+02,3.498070678710937500e+02
1.494907836914062500e+02,3.498350219726562500e+02
1.388503417968750000e+02,3.463283081054687500e+02
1.420798797607421875e+02,3.445999755859375000e+02
1.408843536376953125e+02,3.444735717773437500e+02
1.408900604248046875e+02,3.449660644531250000e+02
1.413494110107421875e+02,3.452496643066406250e+02
1.575077362060546875e+02,3.476825256347656250e+02
1.481587524414062500e+02,3.447645568847656250e+02
1.509964141845703125e+02,3.473051147460937500e+02
1.530834960937500000e+02,3.484443359375000000e+02
1.521493988037109375e+02,3.483926696777343750e+02
1.390655517578125000e+02,3.436856994628906250e+02
1.418093109130859375e+02,3.423981323242187500e+02
1.392858428955078125e+02,3.398593139648437500e+02
1.379254760742187500e+02,3.390670471191406250e+02
1.385252532958984375e+02,3.390946960449218750e+02
1.464874420166015625e+02,3.407208557128906250e+02
1.510934753417968750e+02,3.440156860351562500e+02
1.495906372070312500e+02,3.438900146484375000e+02
1.500220489501953125e+02,3.442339477539062500e+02
1.503084716796875000e+02,3.443315124511718750e+02
1.509588623046875000e+02,3.443484497070312500e+02
1.625860290527343750e+02,3.495314025878906250e+02
1.572689819335937500e+02,3.477590637207031250e+02
1.565481719970703125e+02,3.475051269531250000e+02
1.571538391113281250e+02,3.474431762695312500e+02
1.565883178710937500e+02,3.436670227050781250e+02
1.539389038085937500e+02,3.323846130371093750e+02
1.547645568847656250e+02,3.336958312988281250e+02
1.548350982666015625e+02,3.336553039550781250e+02
1.547348785400390625e+02,3.330280761718750000e+02
1.548671264648437500e+02,3.309310913085937500e+02
1.512409210205078125e+02,3.213056640625000000e+02
1.523622894287109375e+02,3.228655700683593750e+02
1.521886596679687500e+02,3.228345031738281250e+02
1.520675964355468750e+02,3.220616760253906250e+02
1.523671264648437500e+02,3.219193115234375000e+02
1.494961547851562500e+02,3.178417053222656250e+02
1.515453491210937500e+02,3.198056640625000000e+02
1.516380920410156250e+02,3.203259887695312500e+02
1.515885620117187500e+02,3.202459716796875000e+02
1.515409851074218750e+02,3.201188659667968750e+02
1.508630828857421875e+02,3.189575195312500000e+02
1.507624969482421875e+02,3.186533203125000000e+02
1.506546478271484375e+02,3.184485473632812500e+02
1.506704254150390625e+02,3.183485107421875000e+02
1.558466796875000000e+02,3.218118286132812500e+02
1.540167694091796875e+02,3.217715759277343750e+02
1.532702636718750000e+02,3.211528320312500000e+02
1.528354492187500000e+02,3.208287658691406250e+02
1.527571411132812500e+02,3.207572631835937500e+02
1.432020416259765625e+02,3.115189514160156250e+02
1.487875671386718750e+02,3.138091735839843750e+02
1.484476776123046875e+02,3.146396179199218750e+02
1.476971588134765625e+02,3.146124267578125000e+02
1.481784973144531250e+02,3.147296142578125000e+02
1.625088500976562500e+02,3.267529602050781250e+02
1.580879211425781250e+02,3.333493957519531250e+02
1.596777038574218750e+02,3.331354064941406250e+02
1.597637634277343750e+02,3.324528808593750000e+02
